stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
430,,"FALOGNE",,49.098031,6.240201,,http://lemet.fr/screen/index2.php?stop=430,0,,2
428,,"FALOGNE",,49.098061,6.240259,,http://lemet.fr/screen/index2.php?stop=428,0,,2
250,,"FAUBOURG",,49.085410,6.182650,,http://lemet.fr/screen/index2.php?stop=250,0,,1
251,,"FAUBOURG",,49.085047,6.182645,,http://lemet.fr/screen/index2.php?stop=251,0,,1
431,,"FAURNEL",,49.100494,6.243039,,http://lemet.fr/screen/index2.php?stop=431,0,,1
427,,"FAURNEL",,49.099855,6.242892,,http://lemet.fr/screen/index2.php?stop=427,0,,1
425,,"FEIVRES",,49.115093,6.240704,,http://lemet.fr/screen/index2.php?stop=425,0,,1
426,,"FEIVRES",,49.114811,6.240075,,http://lemet.fr/screen/index2.php?stop=426,0,,1
320,,"FELIX MARECHAL",,49.129290,6.137230,,http://lemet.fr/screen/index2.php?stop=320,0,,1
376,,"FELIX MARECHAL",,49.129169,6.137807,,http://lemet.fr/screen/index2.php?stop=376,0,,1
420,,"FELIX MARECHAL",,49.129490,6.138200,,http://lemet.fr/screen/index2.php?stop=420,0,,1
845,,"FEY",,49.029107,6.096660,,http://lemet.fr/screen/index2.php?stop=845,0,,2
841,,"FEY",,49.029064,6.096633,,http://lemet.fr/screen/index2.php?stop=841,0,,2
291,,"FORT MOSELLE",,49.123970,6.165111,,http://lemet.fr/screen/index2.php?stop=291,0,,2
265,,"FORT MOSELLE",,49.124674,6.164548,,http://lemet.fr/screen/index2.php?stop=265,0,,2
515,,"FOCH",,49.120700,6.148530,,http://lemet.fr/screen/index2.php?stop=515,0,,1
229,,"FOCH",,49.120940,6.148440,,http://lemet.fr/screen/index2.php?stop=229,0,,1
6020,,"DEUX FONTAINES",,49.149369,6.172123,,http://lemet.fr/screen/index2.php?stop=6020,0,,1
6025,,"DEUX FONTAINES",,49.149369,6.172123,,http://lemet.fr/screen/index2.php?stop=6025,0,,1
564,,"FONNY",,49.129600,6.235049,,http://lemet.fr/screen/index2.php?stop=564,0,,2
562,,"FONNY",,49.129560,6.234880,,http://lemet.fr/screen/index2.php?stop=562,0,,2
520,,"FONTAINES",,49.146413,6.171656,,http://lemet.fr/screen/index2.php?stop=520,0,,2
543,,"FONTAINES",,49.146556,6.171875,,http://lemet.fr/screen/index2.php?stop=543,0,,2
686,,"FOSSE",,49.100456,6.145343,,http://lemet.fr/screen/index2.php?stop=686,0,,2
685,,"FOSSE",,49.100239,6.145210,,http://lemet.fr/screen/index2.php?stop=685,0,,2
381,,"FOUGERES",,49.122548,6.218963,,http://lemet.fr/screen/index2.php?stop=381,0,,1
375,,"FOUGERES",,49.121796,6.219060,,http://lemet.fr/screen/index2.php?stop=375,0,,1
697,,"FOURNIER",,49.122430,6.183338,,http://lemet.fr/screen/index2.php?stop=697,0,,2
696,,"FOURNIER",,49.122442,6.183439,,http://lemet.fr/screen/index2.php?stop=696,0,,2
1008,,"EN FOURNIRUE",,49.118009,6.178726,,http://lemet.fr/screen/index2.php?stop=1008,0,,2
622,,"FRANCLONCHAMPS",,49.171176,6.189698,,http://lemet.fr/screen/index2.php?stop=622,0,,2
252,,"FRECOT",,49.090622,6.181629,,http://lemet.fr/screen/index2.php?stop=252,0,,2
239,,"FRECOT",,49.091320,6.181540,,http://lemet.fr/screen/index2.php?stop=239,0,,1
605,,"FRENES",,49.131715,6.211300,,http://lemet.fr/screen/index2.php?stop=605,0,,1
5043,,"FRENES",,49.132258,6.211787,,http://lemet.fr/screen/index2.php?stop=5043,0,,1
349,,"FRIANT",,49.108489,6.187704,,http://lemet.fr/screen/index2.php?stop=349,0,,1
335,,"FRIANT",,49.108292,6.187799,,http://lemet.fr/screen/index2.php?stop=335,0,,1
58,,"LES FRICHES",,49.099956,6.141987,,http://lemet.fr/screen/index2.php?stop=58,0,,1
45,,"LES FRICHES",,49.100092,6.141906,,http://lemet.fr/screen/index2.php?stop=45,0,,1
727,,"FRIERES",,49.140225,6.135597,,http://lemet.fr/screen/index2.php?stop=727,0,,2
728,,"FRIERES",,49.140389,6.135206,,http://lemet.fr/screen/index2.php?stop=728,0,,2
971,,"FRONTIGNY",,49.058520,6.264080,,http://lemet.fr/screen/index2.php?stop=971,0,,2
989,,"FRONTIGNY",,49.058560,6.263770,,http://lemet.fr/screen/index2.php?stop=989,0,,2
459,,"GAMBETTA",,49.149412,6.159712,,http://lemet.fr/screen/index2.php?stop=459,0,,2
475,,"GAMBETTA",,49.149042,6.159950,,http://lemet.fr/screen/index2.php?stop=475,0,,2
473,,"GANNE",,49.115663,6.203952,,http://lemet.fr/screen/index2.php?stop=473,0,,1
461,,"GANNE",,49.115691,6.205455,,http://lemet.fr/screen/index2.php?stop=461,0,,1
6140,,"GARE",,49.110368,6.177609,,http://lemet.fr/screen/index2.php?stop=6140,0,,1
6145,,"GARE",,49.110368,6.177612,,http://lemet.fr/screen/index2.php?stop=6145,0,,1
113,,"GARE",,49.110333,6.175233,,http://lemet.fr/screen/index2.php?stop=113,0,,2
30,,"GARE",,49.111060,6.177060,,http://lemet.fr/screen/index2.php?stop=30,0,,2
4,,"GARE",,49.110660,6.176990,,http://lemet.fr/screen/index2.php?stop=4,0,,2
90,,"GARE",,49.110090,6.176000,,http://lemet.fr/screen/index2.php?stop=90,0,,2
712,,"GARE D'AUGNY",,49.070241,6.137608,,http://lemet.fr/screen/index2.php?stop=712,0,,2
701,,"GARE D'AUGNY",,49.070173,6.137548,,http://lemet.fr/screen/index2.php?stop=701,0,,2
5033,,"GARENNES",,49.076504,6.146581,,http://lemet.fr/screen/index2.php?stop=5033,0,,1
5003,,"GARENNES",,49.076504,6.146581,,http://lemet.fr/screen/index2.php?stop=5003,0,,1
860,,"GARE DE WOIPPY",,49.148622,6.155402,,http://lemet.fr/screen/index2.php?stop=860,0,,2
857,,"GARE DE WOIPPY",,49.148684,6.155414,,http://lemet.fr/screen/index2.php?stop=857,0,,2
966,,"GARGAN",,49.075660,6.226840,,http://lemet.fr/screen/index2.php?stop=966,0,,2
982,,"GARGAN",,49.075720,6.226751,,http://lemet.fr/screen/index2.php?stop=982,0,,2
575,,"GRANDES ECOLES",,49.093513,6.229834,,http://lemet.fr/screen/index2.php?stop=575,0,,1
854,,"GRANDES ECOLES",,49.093679,6.230222,,http://lemet.fr/screen/index2.php?stop=854,0,,1
808,,"GRANDE FLAMEE",,49.182847,6.040271,,http://lemet.fr/screen/index2.php?stop=808,0,,1
800,,"GRANDE FLAMEE",,49.183086,6.040148,,http://lemet.fr/screen/index2.php?stop=800,0,,1
344,,"GRANDMAISON",,49.098141,6.194560,,http://lemet.fr/screen/index2.php?stop=344,0,,1
340,,"GRANDMAISON",,49.098026,6.194235,,http://lemet.fr/screen/index2.php?stop=340,0,,1
194,,"GENDARMERIE",,49.104692,6.199506,,http://lemet.fr/screen/index2.php?stop=194,0,,1
182,,"GENDARMERIE",,49.104620,6.199807,,http://lemet.fr/screen/index2.php?stop=182,0,,1
342,,"GENERAL FRERE",,49.099973,6.205506,,http://lemet.fr/screen/index2.php?stop=342,0,,1
566,,"GENERAL FRERE",,49.100258,6.206111,,http://lemet.fr/screen/index2.php?stop=566,0,,1
66,,"GENIE",,49.105495,6.163655,,http://lemet.fr/screen/index2.php?stop=66,0,,1
37,,"GENIE",,49.105230,6.163460,,http://lemet.fr/screen/index2.php?stop=37,0,,1
382,,"GENIVAUX",,49.122093,6.216607,,http://lemet.fr/screen/index2.php?stop=382,0,,2
374,,"GENIVAUX",,49.122094,6.216592,,http://lemet.fr/screen/index2.php?stop=374,0,,2
343,,"GIRAUDOUX",,49.097516,6.199615,,http://lemet.fr/screen/index2.php?stop=343,0,,2
341,,"GIRAUDOUX",,49.097190,6.200550,,http://lemet.fr/screen/index2.php?stop=341,0,,2
846,,"GLISSU",,49.055839,6.119819,,http://lemet.fr/screen/index2.php?stop=846,0,,1
840,,"GLISSU",,49.055862,6.119844,,http://lemet.fr/screen/index2.php?stop=840,0,,1
187,,"GOUSSEL",,49.101521,6.194532,,http://lemet.fr/screen/index2.php?stop=187,0,,1
188,,"GOUSSEL",,49.101557,6.195569,,http://lemet.fr/screen/index2.php?stop=188,0,,1
6310,,"GRAHAM BELL",,49.105102,6.223345,,http://lemet.fr/screen/index2.php?stop=6310,0,,1
6315,,"GRAHAM BELL",,49.105102,6.223345,,http://lemet.fr/screen/index2.php?stop=6315,0,,1
795,,"GRAVELOTTE EGLISE",,49.109121,6.030342,,http://lemet.fr/screen/index2.php?stop=795,0,,1
793,,"GRAVELOTTE EGLISE",,49.109137,6.030328,,http://lemet.fr/screen/index2.php?stop=793,0,,1
963,,"GRAVIERES",,49.080800,6.110390,,http://lemet.fr/screen/index2.php?stop=963,0,,2
627,,"GRANGE-AUX-DAMES",,49.146123,6.190577,,http://lemet.fr/screen/index2.php?stop=627,0,,2
617,,"GRANGE-AUX-DAMES",,49.146467,6.190832,,http://lemet.fr/screen/index2.php?stop=617,0,,2
721,,"AMANVILLERS GRAND RUE",,49.168624,6.048391,,http://lemet.fr/screen/index2.php?stop=721,0,,1
734,,"GRAND RUE",,49.168641,6.048531,,http://lemet.fr/screen/index2.php?stop=734,0,,1
895,,"GRIGY",,49.095068,6.220689,,http://lemet.fr/screen/index2.php?stop=895,0,,1
898,,"GRIGY",,49.095073,6.220749,,http://lemet.fr/screen/index2.php?stop=898,0,,1
5057,,"GRIMONT",,49.140488,6.217544,,http://lemet.fr/screen/index2.php?stop=5057,0,,1
5034,,"GRANGE AUX ORMES",,49.080851,6.146461,,http://lemet.fr/screen/index2.php?stop=5034,0,,1
5002,,"GRANGE AUX ORMES",,49.080670,6.146240,,http://lemet.fr/screen/index2.php?stop=5002,0,,1
6290,,"GUYENNE",,49.111443,6.218923,,http://lemet.fr/screen/index2.php?stop=6290,0,,1
6295,,"GUYENNE",,49.111443,6.218923,,http://lemet.fr/screen/index2.php?stop=6295,0,,1
210,,"HAIE BRULEE",,49.110841,6.097291,,http://lemet.fr/screen/index2.php?stop=210,0,,2
278,,"HAIE BRULEE",,49.111049,6.096904,,http://lemet.fr/screen/index2.php?stop=278,0,,2
807,,"HAMEAU JERUSALEM",,49.186009,6.037485,,http://lemet.fr/screen/index2.php?stop=807,0,,1
801,,"HAMEAU JERUSALEM",,49.186068,6.037720,,http://lemet.fr/screen/index2.php?stop=801,0,,1
5015,,"HAUTS DE BOUTAN",,49.067217,6.169898,,http://lemet.fr/screen/index2.php?stop=5015,0,,1
348,,"HERMITE",,49.105859,6.187393,,http://lemet.fr/screen/index2.php?stop=348,0,,2
336,,"HERMITE",,49.105763,6.187373,,http://lemet.fr/screen/index2.php?stop=336,0,,2
286,,"HESTAUX",,49.100964,6.191641,,http://lemet.fr/screen/index2.php?stop=286,0,,1
287,,"HESTAUX",,49.100936,6.191504,,http://lemet.fr/screen/index2.php?stop=287,0,,1
5055,,"HETRES",,49.131963,6.209181,,http://lemet.fr/screen/index2.php?stop=5055,0,,1
5041,,"HETRES",,49.132344,6.208729,,http://lemet.fr/screen/index2.php?stop=5041,0,,1
902,,"HOPITAL MERCY",,49.085830,6.243860,,http://lemet.fr/screen/index2.php?stop=902,0,,1
900,,"HOPITAL MERCY",,49.085840,6.243710,,http://lemet.fr/screen/index2.php?stop=900,0,,1
511,,"LA HORGNE",,49.092979,6.172841,,http://lemet.fr/screen/index2.php?stop=511,0,,1
134,,"LA HORGNE",,49.093283,6.172531,,http://lemet.fr/screen/index2.php?stop=134,0,,1
5027,,"HOTEL DE VILLE",,49.060077,6.154155,,http://lemet.fr/screen/index2.php?stop=5027,0,,1
5010,,"HOTEL DE VILLE",,49.060039,6.154227,,http://lemet.fr/screen/index2.php?stop=5010,0,,1
903,,"HOPITAL SCHUMAN",,49.123286,6.242129,,http://lemet.fr/screen/index2.php?stop=903,0,,1
904,,"HOPITAL SCHUMAN",,49.123709,6.242434,,http://lemet.fr/screen/index2.php?stop=904,0,,1
311,,"HAUTS-DE-MAGNY",,49.074131,6.190759,,http://lemet.fr/screen/index2.php?stop=311,0,,2
585,,"HAUTS-DE-MAGNY",,49.074087,6.190827,,http://lemet.fr/screen/index2.php?stop=585,0,,2
56,,"HAUT-RHELE",,49.099066,6.132326,,http://lemet.fr/screen/index2.php?stop=56,0,,1
47,,"HAUT-RHELE",,49.099083,6.132364,,http://lemet.fr/screen/index2.php?stop=47,0,,1
317,,"HAUT DE WOICON",,49.132800,6.135280,,http://lemet.fr/screen/index2.php?stop=317,0,,2
641,,"IKEA",,49.151735,6.189134,,http://lemet.fr/screen/index2.php?stop=641,0,,1
642,,"IKEA",,49.151769,6.188096,,http://lemet.fr/screen/index2.php?stop=642,0,,1
456,,"INTENDANTS JOBA",,49.140476,6.165982,,http://lemet.fr/screen/index2.php?stop=456,0,,2
443,,"INTENDANTS JOBA",,49.141590,6.165230,,http://lemet.fr/screen/index2.php?stop=443,0,,2
378,,"JACINTHES",,49.123956,6.225906,,http://lemet.fr/screen/index2.php?stop=378,0,,1
437,,"JACINTHES",,49.123890,6.226270,,http://lemet.fr/screen/index2.php?stop=437,0,,1
5106,,"JEANNE D'ARC",,49.089281,6.153389,,http://lemet.fr/screen/index2.php?stop=5106,0,,2
5524,,"JEANNE D'ARC",,49.089642,6.153691,,http://lemet.fr/screen/index2.php?stop=5524,0,,2
532,,"JERUSALEM",,49.091728,6.167170,,http://lemet.fr/screen/index2.php?stop=532,0,,1
531,,"JERUSALEM",,49.091910,6.167250,,http://lemet.fr/screen/index2.php?stop=531,0,,1
867,,"JEAN FERRAT",,49.077520,6.080706,,http://lemet.fr/screen/index2.php?stop=867,0,,2
866,,"JEAN FERRAT",,49.078385,6.081764,,http://lemet.fr/screen/index2.php?stop=866,0,,2
648,,"JEAN LAURAIN",,49.153155,6.139950,,http://lemet.fr/screen/index2.php?stop=648,0,,2
647,,"JEAN LAURAIN",,49.153314,6.139920,,http://lemet.fr/screen/index2.php?stop=647,0,,2
467,,"JULES MICHELET",,49.107634,6.227988,,http://lemet.fr/screen/index2.php?stop=467,0,,1
521,,"JULES MICHELET",,49.107319,6.228185,,http://lemet.fr/screen/index2.php?stop=521,0,,1
6050,,"INTENDANTS JOBA",,49.141569,6.165333,,http://lemet.fr/screen/index2.php?stop=6050,0,,1
6055,,"INTENDANTS JOBA",,49.141186,6.165521,,http://lemet.fr/screen/index2.php?stop=6055,0,,1
5025,,"CROIX ST JOSEPH",,49.058975,6.158887,,http://lemet.fr/screen/index2.php?stop=5025,0,,1
5012,,"CROIX ST JOSEPH",,49.058990,6.159201,,http://lemet.fr/screen/index2.php?stop=5012,0,,1
494,,"JOUSSE",,49.123025,6.206269,,http://lemet.fr/screen/index2.php?stop=494,0,,1
481,,"JOUSSE",,49.122933,6.206892,,http://lemet.fr/screen/index2.php?stop=481,0,,1
491,,"J.P. JEAN",,49.125797,6.217510,,http://lemet.fr/screen/index2.php?stop=491,0,,2
484,,"J.P. JEAN",,49.125759,6.217174,,http://lemet.fr/screen/index2.php?stop=484,0,,2
493,,"JUGAN",,49.122481,6.212212,,http://lemet.fr/screen/index2.php?stop=493,0,,2
482,,"JUGAN",,49.122370,6.213373,,http://lemet.fr/screen/index2.php?stop=482,0,,2
392,,"JUIN",,49.118136,6.189842,,http://lemet.fr/screen/index2.php?stop=392,0,,1
364,,"JUIN",,49.118409,6.189948,,http://lemet.fr/screen/index2.php?stop=364,0,,1
859,,"JUNGLING",,49.148516,6.152681,,http://lemet.fr/screen/index2.php?stop=859,0,,2
858,,"JUNGLING",,49.148392,6.152380,,http://lemet.fr/screen/index2.php?stop=858,0,,2
386,,"JURA",,49.118481,6.200633,,http://lemet.fr/screen/index2.php?stop=386,0,,2
370,,"JURA",,49.118479,6.200509,,http://lemet.fr/screen/index2.php?stop=370,0,,2
979,,"JURY",,49.069560,6.253290,,http://lemet.fr/screen/index2.php?stop=979,0,,1
969,,"JURY",,49.069640,6.253580,,http://lemet.fr/screen/index2.php?stop=969,0,,1
231,,"JUSSY - STE-RUFFINE",,49.105080,6.089318,,http://lemet.fr/screen/index2.php?stop=231,0,,2
719,,"JUSTICE",,49.166549,6.038358,,http://lemet.fr/screen/index2.php?stop=719,0,,1
7190,,"JUSTICE",,49.166546,6.038340,,http://lemet.fr/screen/index2.php?stop=7190,0,,1
28,,"LACRETELLE",,49.112745,6.185069,,http://lemet.fr/screen/index2.php?stop=28,0,,1
6,,"LACRETELLE",,49.113428,6.185961,,http://lemet.fr/screen/index2.php?stop=6,0,,1
329,,"LA CROIX",,49.129037,6.130390,,http://lemet.fr/screen/index2.php?stop=329,0,,1
544,,"LA DAME",,49.098943,6.243364,,http://lemet.fr/screen/index2.php?stop=544,0,,1
541,,"LA DAME",,49.098572,6.243959,,http://lemet.fr/screen/index2.php?stop=541,0,,1
442,,"LADONCHAMPS",,49.154328,6.153073,,http://lemet.fr/screen/index2.php?stop=442,0,,2
441,,"LADONCHAMPS",,49.154064,6.152506,,http://lemet.fr/screen/index2.php?stop=441,0,,2
112,,"LAFAYETTE",,49.107800,6.172740,,http://lemet.fr/screen/index2.php?stop=112,0,,1
91,,"LAFAYETTE",,49.108030,6.172980,,http://lemet.fr/screen/index2.php?stop=91,0,,1
623,,"LA MAXE",,49.168601,6.189448,,http://lemet.fr/screen/index2.php?stop=623,0,,2
621,,"LA MAXE",,49.168728,6.189421,,http://lemet.fr/screen/index2.php?stop=621,0,,2
972,,"LANCEUMONT",,49.053990,6.275650,,http://lemet.fr/screen/index2.php?stop=972,0,,1
988,,"LANCEUMONT",,49.054228,6.275283,,http://lemet.fr/screen/index2.php?stop=988,0,,1
905,,"LANCEUMONT",,49.054191,6.274581,,http://lemet.fr/screen/index2.php?stop=905,0,,1
794,,"LAQUENEXY",,49.078280,6.315940,,http://lemet.fr/screen/index2.php?stop=794,0,,1
817,,"LAQUENEXY",,49.078440,6.315411,,http://lemet.fr/screen/index2.php?stop=817,0,,1
220,,"LARDEMELLE",,49.123808,6.149309,,http://lemet.fr/screen/index2.php?stop=220,0,,1
557,,"LARDEMELLE",,49.124130,6.149947,,http://lemet.fr/screen/index2.php?stop=557,0,,1
5030,,"LARGANTIER",,49.062854,6.146246,,http://lemet.fr/screen/index2.php?stop=5030,0,,1
5006,,"LARGANTIER",,49.062189,6.146438,,http://lemet.fr/screen/index2.php?stop=5006,0,,1
736,,"LASSAUX",,49.116189,6.097919,,http://lemet.fr/screen/index2.php?stop=736,0,,2
718,,"LASSAUX",,49.116286,6.097992,,http://lemet.fr/screen/index2.php?stop=718,0,,2
951,,"LAUVALLIERES",,49.124040,6.260030,,http://lemet.fr/screen/index2.php?stop=951,0,,2
952,,"LAUVALLIERES",,49.124030,6.260010,,http://lemet.fr/screen/index2.php?stop=952,0,,2
959,,"LAVANDIERES",,49.148355,6.124134,,http://lemet.fr/screen/index2.php?stop=959,0,,1
960,,"LAVANDIERES",,49.148355,6.124134,,http://lemet.fr/screen/index2.php?stop=960,0,,1
137,,"LAVOIR",,49.097385,6.174626,,http://lemet.fr/screen/index2.php?stop=137,0,,1
243,,"LAVOIR",,49.096835,6.175178,,http://lemet.fr/screen/index2.php?stop=243,0,,1
211,,"LECLERC",,49.111108,6.130608,,http://lemet.fr/screen/index2.php?stop=211,0,,2
272,,"LECLERC",,49.110796,6.129704,,http://lemet.fr/screen/index2.php?stop=272,0,,2
6170,,"HOPITAL LEGOUEST",,49.111705,6.192059,,http://lemet.fr/screen/index2.php?stop=6170,0,,1
6175,,"HOPITAL LEGOUEST",,49.111845,6.192939,,http://lemet.fr/screen/index2.php?stop=6175,0,,1
545,,"LE LAC",,49.096410,6.238379,,http://lemet.fr/screen/index2.php?stop=545,0,,2
412,,"LE MOYNE",,49.131490,6.156323,,http://lemet.fr/screen/index2.php?stop=412,0,,2
397,,"LE MOYNE",,49.131289,6.156678,,http://lemet.fr/screen/index2.php?stop=397,0,,2
258,,"LEMUD",,49.104530,6.180832,,http://lemet.fr/screen/index2.php?stop=258,0,,1
233,,"LEMUD",,49.104600,6.180372,,http://lemet.fr/screen/index2.php?stop=233,0,,1
2580,,"LEMUD",,49.104134,6.179665,,http://lemet.fr/screen/index2.php?stop=2580,0,,1
2330,,"LEMUD",,49.104250,6.179548,,http://lemet.fr/screen/index2.php?stop=2330,0,,1
635,,"LE PATIS",,49.156248,6.140034,,http://lemet.fr/screen/index2.php?stop=635,0,,1
5032,,"LES CLOS",,49.073839,6.147819,,http://lemet.fr/screen/index2.php?stop=5032,0,,1
5004,,"LES CLOS",,49.072923,6.148046,,http://lemet.fr/screen/index2.php?stop=5004,0,,1
788,,"LESSY",,49.120911,6.094850,,http://lemet.fr/screen/index2.php?stop=788,0,,2
716,,"LESSY",,49.120919,6.094679,,http://lemet.fr/screen/index2.php?stop=716,0,,2
703,,"LIBERATION",,49.061254,6.118142,,http://lemet.fr/screen/index2.php?stop=703,0,,2
710,,"LIBERATION",,49.061254,6.117849,,http://lemet.fr/screen/index2.php?stop=710,0,,2
282,,"LIBERTE",,49.107419,6.116081,,http://lemet.fr/screen/index2.php?stop=282,0,,1
274,,"LIBERTE",,49.107597,6.116957,,http://lemet.fr/screen/index2.php?stop=274,0,,1
3007,,"LILAS",,49.095588,6.143667,,http://lemet.fr/screen/index2.php?stop=3007,0,,2
3000,,"LILAS",,49.095687,6.143521,,http://lemet.fr/screen/index2.php?stop=3000,0,,2
6330,,"LINIERES",,49.096509,6.226120,,http://lemet.fr/screen/index2.php?stop=6330,0,,1
6335,,"LINIERES",,49.096509,6.226118,,http://lemet.fr/screen/index2.php?stop=6335,0,,1
61,,"LITALDUS-HOTEL DE VILLE",,49.099976,6.152631,,http://lemet.fr/screen/index2.php?stop=61,0,,1
42,,"LITALDUS-HOTEL DE VILLE",,49.099441,6.151063,,http://lemet.fr/screen/index2.php?stop=42,0,,2
434,,"LES MOULINS",,49.129950,6.237470,,http://lemet.fr/screen/index2.php?stop=434,0,,1
433,,"LES MOULINS",,49.130000,6.237770,,http://lemet.fr/screen/index2.php?stop=433,0,,1
516,,"LOGES",,49.098781,6.159231,,http://lemet.fr/screen/index2.php?stop=516,0,,1
510,,"LOGES",,49.099049,6.158200,,http://lemet.fr/screen/index2.php?stop=510,0,,1
212,,"LONGEVILLE",,49.112409,6.134323,,http://lemet.fr/screen/index2.php?stop=212,0,,2
271,,"LONGEVILLE",,49.112725,6.135222,,http://lemet.fr/screen/index2.php?stop=271,0,,2
379,,"LORIENT",,49.122467,6.224792,,http://lemet.fr/screen/index2.php?stop=379,0,,2
377,,"LORIENT",,49.122632,6.225374,,http://lemet.fr/screen/index2.php?stop=377,0,,2
84,,"LORRAINE",,49.102709,6.109166,,http://lemet.fr/screen/index2.php?stop=84,0,,2
818,,"LORRAINE",,49.101199,6.108043,,http://lemet.fr/screen/index2.php?stop=818,0,,2
724,,"LORRY GRAND RUE",,49.141782,6.118452,,http://lemet.fr/screen/index2.php?stop=724,0,,2
731,,"LORRY GRAND RUE",,49.141784,6.118315,,http://lemet.fr/screen/index2.php?stop=731,0,,2
256,,"LOTHAIRE",,49.099271,6.180423,,http://lemet.fr/screen/index2.php?stop=256,0,,1
235,,"LOTHAIRE",,49.099576,6.180356,,http://lemet.fr/screen/index2.php?stop=235,0,,1
692,,"LOTHAIRE",,49.100328,6.180862,,http://lemet.fr/screen/index2.php?stop=692,0,,1
693,,"LOTHAIRE",,49.100333,6.181056,,http://lemet.fr/screen/index2.php?stop=693,0,,1
78,,"LOTISSEMENT INDUSTRIEL",,49.089587,6.124199,,http://lemet.fr/screen/index2.php?stop=78,0,,1
74,,"LOTISSEMENT INDUSTRIEL",,49.089741,6.124332,,http://lemet.fr/screen/index2.php?stop=74,0,,1
704,,"LOTISSEMENT",,49.064045,6.116576,,http://lemet.fr/screen/index2.php?stop=704,0,,1
709,,"LOTISSEMENT",,49.063500,6.116390,,http://lemet.fr/screen/index2.php?stop=709,0,,1
850,,"LUETTE",,49.085306,6.148632,,http://lemet.fr/screen/index2.php?stop=850,0,,2
851,,"LUETTE",,49.085376,6.148345,,http://lemet.fr/screen/index2.php?stop=851,0,,2
6110,,"SQUARE DU LUXEMBOURG",,49.121245,6.168918,,http://lemet.fr/screen/index2.php?stop=6110,0,,1
6115,,"SQUARE DU LUXEMBOURG",,49.121246,6.168921,,http://lemet.fr/screen/index2.php?stop=6115,0,,1
104,,"LYAUTEY",,49.093500,6.167980,,http://lemet.fr/screen/index2.php?stop=104,0,,1
656,,"LYAUTEY",,49.093940,6.168179,,http://lemet.fr/screen/index2.php?stop=656,0,,1
99,,"LYAUTEY",,49.093910,6.167520,,http://lemet.fr/screen/index2.php?stop=99,0,,1
773,,"LYCEE FOURNIER",,49.103290,6.177680,,http://lemet.fr/screen/index2.php?stop=773,0,,2
775,,"LYCEE FOURNIER",,49.103270,6.177670,,http://lemet.fr/screen/index2.php?stop=775,0,,2
9,,"MAGNY PAUL VERLAINE",,49.073842,6.186419,,http://lemet.fr/screen/index2.php?stop=9,0,,1
246,,"MAGNY-AU-BOIS",,49.075206,6.194991,,http://lemet.fr/screen/index2.php?stop=246,0,,2
581,,"MAGNY-AU-BOIS",,49.075410,6.195379,,http://lemet.fr/screen/index2.php?stop=581,0,,2
779,,"MAHIRE",,49.050101,6.184511,,http://lemet.fr/screen/index2.php?stop=779,0,,1
772,,"MALMAISON",,49.124955,6.017008,,http://lemet.fr/screen/index2.php?stop=772,0,,2
768,,"MALMAISON",,49.125027,6.016890,,http://lemet.fr/screen/index2.php?stop=768,0,,2
489,,"MY MANGENOT",,49.127813,6.225469,,http://lemet.fr/screen/index2.php?stop=489,0,,2
486,,"MY MANGENOT",,49.127912,6.225781,,http://lemet.fr/screen/index2.php?stop=486,0,,2
109,,"MANGIN",,49.102880,6.164599,,http://lemet.fr/screen/index2.php?stop=109,0,,2
94,,"MANGIN",,49.102570,6.164369,,http://lemet.fr/screen/index2.php?stop=94,0,,1
63,,"MARCONI",,49.100588,6.217791,,http://lemet.fr/screen/index2.php?stop=63,0,,2
40,,"MARCONI",,49.100592,6.217981,,http://lemet.fr/screen/index2.php?stop=40,0,,2
927,,"MARC SANGNIER",,49.089355,6.159382,,http://lemet.fr/screen/index2.php?stop=927,0,,2
930,,"MARC SANGNIER",,49.089247,6.159298,,http://lemet.fr/screen/index2.php?stop=930,0,,1
547,,"MARGUERITE",,49.088292,6.159708,,http://lemet.fr/screen/index2.php?stop=547,0,,2
540,,"MARGUERITE",,49.088491,6.159318,,http://lemet.fr/screen/index2.php?stop=540,0,,2
843,,"MARIEULLES",,48.998825,6.100303,,http://lemet.fr/screen/index2.php?stop=843,0,,1
5019,,"MARLY",,49.061007,6.166711,,http://lemet.fr/screen/index2.php?stop=5019,0,,1
7,,"MARLY",,49.061007,6.166711,,http://lemet.fr/screen/index2.php?stop=7,0,,1
304,,"MARNE",,49.126698,6.154243,,http://lemet.fr/screen/index2.php?stop=304,0,,1
222,,"MARNE",,49.126760,6.154310,,http://lemet.fr/screen/index2.php?stop=222,0,,1
603,,"MARRONNIERS",,49.134239,6.215401,,http://lemet.fr/screen/index2.php?stop=603,0,,1
5045,,"MARRONNIERS",,49.134319,6.215283,,http://lemet.fr/screen/index2.php?stop=5045,0,,1
748,,"MAS AU LIEVRE",,49.130196,6.275761,,http://lemet.fr/screen/index2.php?stop=748,0,,1
861,,"MAS AU LIEVRE",,49.130289,6.275718,,http://lemet.fr/screen/index2.php?stop=861,0,,1
6370,,"MATERNITE",,49.082090,6.238732,,http://lemet.fr/screen/index2.php?stop=6370,0,,1
6375,,"MATERNITE",,49.082161,6.239011,,http://lemet.fr/screen/index2.php?stop=6375,0,,1
